Transaction ID,Date,Time,Item Name,Qty,Unit Price,Line Total,Payment Method,Server
TXN1298,02/20/2026,12:20 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1298,02/20/2026,12:20 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1299,02/20/2026,01:08 PM,Samosa,1,6.99,6.99,Card,Priya
TXN1299,02/20/2026,01:08 PM,Masala Chai,1,3.49,3.49,UPI,Anita
TXN1300,02/20/2026,01:06 PM,Dal Makhani,1,13.99,13.99,Cash,Rahul
TXN1300,02/20/2026,01:06 PM,Garlic Naan,1,4.49,4.49,Card,Rahul
TXN1300,02/20/2026,01:06 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1301,02/20/2026,02:13 PM,Samosa,1,6.99,6.99,Card,Rahul
TXN1301,02/20/2026,02:13 PM,Garlic Naan,1,4.49,4.49,Card,Dev
TXN1301,02/20/2026,02:13 PM,Paneer Tikka,1,12.99,12.99,Card,Rahul
TXN1301,02/20/2026,02:13 PM,Masala Chai,1,3.49,3.49,Card,Rahul
TXN1302,02/20/2026,02:32 PM,Gulab Jamun,1,5.99,5.99,Card,Priya
TXN1302,02/20/2026,02:32 PM,Garlic Naan,2,4.49,8.98,Cash,Rahul
TXN1302,02/20/2026,02:32 PM,Mango Lassi,1,4.99,4.99,Cash,Anita
TXN1303,02/20/2026,01:41 PM,Paneer Tikka,1,12.99,12.99,Card,Rahul
TXN1303,02/20/2026,01:41 PM,Garlic Naan,2,4.49,8.98,Card,Dev
TXN1303,02/20/2026,01:41 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1304,02/20/2026,12:19 PM,Palak Paneer,1,14.99,14.99,Card,Anita
TXN1304,02/20/2026,12:19 PM,Garlic Naan,1,4.49,4.49,Card,Rahul
TXN1304,02/20/2026,12:19 PM,Kheer,1,5.49,5.49,Card,Dev
TXN1305,02/20/2026,02:24 PM,Samosa,1,6.99,6.99,Card,Priya
TXN1305,02/20/2026,02:24 PM,Palak Paneer,1,14.99,14.99,Card,Anita
TXN1306,02/20/2026,01:18 PM,Palak Paneer,1,14.99,14.99,Card,Anita
TXN1306,02/20/2026,01:18 PM,Garlic Naan,1,4.49,4.49,Cash,Anita
TXN1306,02/20/2026,01:18 PM,Kheer,1,5.49,5.49,UPI,Anita
TXN1307,02/20/2026,08:15 PM,Butter Naan,2,3.99,7.98,Card,Priya
TXN1308,02/20/2026,09:18 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1308,02/20/2026,09:18 PM,Butter Naan,2,3.99,7.98,Card,Rahul
TXN1309,02/20/2026,08:24 PM,Garlic Naan,1,4.49,4.49,UPI,Anita
TXN1309,02/20/2026,08:24 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1310,02/20/2026,07:37 PM,Raita,1,3.99,3.99,UPI,Priya
TXN1310,02/20/2026,07:37 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1311,02/20/2026,06:25 PM,Aloo Gobi,1,9.99,9.99,Card,Dev
TXN1311,02/20/2026,06:25 PM,Masala Chai,1,3.49,3.49,Cash,Dev
TXN1312,02/20/2026,07:25 PM,Palak Paneer,1,14.99,14.99,UPI,Dev
TXN1312,02/20/2026,07:25 PM,Garlic Naan,2,4.49,8.98,Card,Dev
TXN1312,02/20/2026,07:25 PM,Kheer,1,5.49,5.49,UPI,Anita
TXN1313,02/20/2026,07:35 PM,Fish Curry,1,17.99,17.99,UPI,Dev
TXN1313,02/20/2026,07:35 PM,Butter Naan,2,3.99,7.98,Card,Rahul
TXN1313,02/20/2026,07:35 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1314,02/20/2026,06:11 PM,Fish Curry,1,17.99,17.99,Card,Dev
TXN1314,02/20/2026,06:11 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1314,02/20/2026,06:11 PM,Masala Chai,1,3.49,3.49,Cash,Anita
TXN1315,02/20/2026,08:49 PM,Dal Makhani,1,13.99,13.99,Card,Anita
TXN1315,02/20/2026,08:49 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1315,02/20/2026,08:49 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Priya
TXN1315,02/20/2026,08:49 PM,Butter Naan,2,3.99,7.98,Card,Priya
TXN1316,02/20/2026,05:44 PM,Samosa,1,6.99,6.99,Cash,Dev
TXN1316,02/20/2026,05:44 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1317,02/20/2026,06:48 PM,Palak Paneer,1,14.99,14.99,Card,Dev
TXN1317,02/20/2026,06:48 PM,Garlic Naan,2,4.49,8.98,Card,Dev
TXN1317,02/20/2026,06:48 PM,Kheer,1,5.49,5.49,UPI,Dev
TXN1318,02/20/2026,07:28 PM,Raita,1,3.99,3.99,UPI,Priya
TXN1318,02/20/2026,07:28 PM,Butter Naan,1,3.99,3.99,Card,Rahul
TXN1319,02/20/2026,07:07 PM,Samosa,1,6.99,6.99,Card,Dev
TXN1319,02/20/2026,07:07 PM,Gulab Jamun,1,5.99,5.99,Card,Rahul
TXN1319,02/20/2026,07:07 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Anita
TXN1320,02/20/2026,08:43 PM,Raita,1,3.99,3.99,Cash,Priya
TXN1321,02/21/2026,12:40 PM,Tandoori Chicken,1,15.99,15.99,UPI,Anita
TXN1321,02/21/2026,12:40 PM,Garlic Naan,1,4.49,4.49,UPI,Dev
TXN1321,02/21/2026,12:40 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1321,02/21/2026,12:40 PM,Gulab Jamun,1,5.99,5.99,UPI,Rahul
TXN1322,02/21/2026,12:03 PM,Lamb Biryani,1,18.99,18.99,Card,Dev
TXN1322,02/21/2026,12:03 PM,Dal Makhani,1,13.99,13.99,Cash,Rahul
TXN1322,02/21/2026,12:03 PM,Raita,1,3.99,3.99,Card,Dev
TXN1322,02/21/2026,12:03 PM,Mango Lassi,1,4.99,4.99,Cash,Rahul
TXN1322,02/21/2026,12:03 PM,Butter Naan,2,3.99,7.98,Card,Rahul
TXN1323,02/21/2026,12:25 PM,Fish Curry,1,17.99,17.99,Card,Priya
TXN1323,02/21/2026,12:25 PM,Tandoori Chicken,1,15.99,15.99,Card,Rahul
TXN1323,02/21/2026,12:25 PM,Paneer Tikka,1,12.99,12.99,Card,Rahul
TXN1323,02/21/2026,12:25 PM,Butter Naan,1,3.99,3.99,Cash,Anita
TXN1323,02/21/2026,12:25 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1324,02/21/2026,01:34 PM,Dal Makhani,1,13.99,13.99,Cash,Rahul
TXN1324,02/21/2026,01:34 PM,Butter Naan,2,3.99,7.98,Card,Priya
TXN1324,02/21/2026,01:34 PM,Raita,1,3.99,3.99,Card,Anita
TXN1324,02/21/2026,01:34 PM,Mango Lassi,1,4.99,4.99,UPI,Dev
TXN1325,02/21/2026,01:42 PM,Samosa,1,6.99,6.99,Card,Dev
TXN1325,02/21/2026,01:42 PM,Kheer,1,5.49,5.49,UPI,Anita
TXN1326,02/21/2026,01:16 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1326,02/21/2026,01:16 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1327,02/21/2026,12:48 PM,Butter Naan,1,3.99,3.99,Card,Rahul
TXN1328,02/21/2026,02:00 PM,Paneer Tikka,1,12.99,12.99,Card,Priya
TXN1328,02/21/2026,02:00 PM,Aloo Gobi,1,9.99,9.99,Card,Anita
TXN1328,02/21/2026,02:00 PM,Butter Naan,2,3.99,7.98,UPI,Priya
TXN1328,02/21/2026,02:00 PM,Masala Chai,1,3.49,3.49,Cash,Priya
TXN1329,02/21/2026,12:08 PM,Paneer Tikka,1,12.99,12.99,Cash,Rahul
TXN1329,02/21/2026,12:08 PM,Samosa,1,6.99,6.99,UPI,Priya
TXN1329,02/21/2026,12:08 PM,Garlic Naan,2,4.49,8.98,Card,Priya
TXN1329,02/21/2026,12:08 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Priya
TXN1330,02/21/2026,02:03 PM,Samosa,1,6.99,6.99,Card,Rahul
TXN1330,02/21/2026,02:03 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1331,02/21/2026,12:05 PM,Paneer Tikka,1,12.99,12.99,Card,Rahul
TXN1331,02/21/2026,12:05 PM,Garlic Naan,2,4.49,8.98,Cash,Rahul
TXN1331,02/21/2026,12:05 PM,Mango Lassi,1,4.99,4.99,UPI,Priya
TXN1332,02/21/2026,12:05 PM,Paneer Tikka,1,12.99,12.99,Card,Rahul
TXN1332,02/21/2026,12:05 PM,Garlic Naan,2,4.49,8.98,Card,Anita
TXN1332,02/21/2026,12:05 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1333,02/21/2026,08:12 PM,Tandoori Chicken,1,15.99,15.99,Cash,Rahul
TXN1333,02/21/2026,08:12 PM,Garlic Naan,1,4.49,4.49,UPI,Dev
TXN1333,02/21/2026,08:12 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1333,02/21/2026,08:12 PM,Gulab Jamun,1,5.99,5.99,Card,Dev
TXN1334,02/21/2026,06:41 PM,Paneer Tikka,1,12.99,12.99,Card,Anita
TXN1334,02/21/2026,06:41 PM,Garlic Naan,2,4.49,8.98,Cash,Rahul
TXN1334,02/21/2026,06:41 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1335,02/21/2026,07:51 PM,Samosa,1,6.99,6.99,Card,Rahul
TXN1335,02/21/2026,07:51 PM,Masala Chai,1,3.49,3.49,Card,Rahul
TXN1336,02/21/2026,06:43 PM,Raita,1,3.99,3.99,Card,Priya
TXN1336,02/21/2026,06:43 PM,Garlic Naan,2,4.49,8.98,Card,Priya
TXN1336,02/21/2026,06:43 PM,Masala Chai,1,3.49,3.49,Cash,Anita
TXN1336,02/21/2026,06:43 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1337,02/21/2026,07:13 PM,Lamb Biryani,1,18.99,18.99,Card,Rahul
TXN1337,02/21/2026,07:13 PM,Garlic Naan,1,4.49,4.49,UPI,Dev
TXN1337,02/21/2026,07:13 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1337,02/21/2026,07:13 PM,Paneer Tikka,1,12.99,12.99,Cash,Dev
TXN1338,02/21/2026,06:04 PM,Dal Makhani,1,13.99,13.99,Card,Anita
TXN1338,02/21/2026,06:04 PM,Butter Naan,1,3.99,3.99,UPI,Rahul
TXN1338,02/21/2026,06:04 PM,Raita,1,3.99,3.99,Card,Priya
TXN1339,02/21/2026,08:00 PM,Fish Curry,1,17.99,17.99,Card,Anita
TXN1339,02/21/2026,08:00 PM,Tandoori Chicken,1,15.99,15.99,UPI,Dev
TXN1339,02/21/2026,08:00 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1339,02/21/2026,08:00 PM,Butter Naan,1,3.99,3.99,Card,Rahul
TXN1340,02/21/2026,06:13 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1340,02/21/2026,06:13 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1341,02/21/2026,06:21 PM,Fish Curry,1,17.99,17.99,UPI,Dev
TXN1341,02/21/2026,06:21 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1341,02/21/2026,06:21 PM,Masala Chai,1,3.49,3.49,UPI,Anita
TXN1342,02/21/2026,09:32 PM,Samosa,1,6.99,6.99,Card,Rahul
TXN1342,02/21/2026,09:32 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1343,02/21/2026,05:36 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Dev
TXN1343,02/21/2026,05:36 PM,Butter Naan,1,3.99,3.99,UPI,Dev
TXN1343,02/21/2026,05:36 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1344,02/21/2026,06:43 PM,Tandoori Chicken,1,15.99,15.99,Card,Dev
TXN1344,02/21/2026,06:43 PM,Garlic Naan,2,4.49,8.98,UPI,Anita
TXN1344,02/21/2026,06:43 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1344,02/21/2026,06:43 PM,Gulab Jamun,1,5.99,5.99,Card,Rahul
TXN1345,02/21/2026,07:35 PM,Lamb Biryani,1,18.99,18.99,Card,Anita
TXN1345,02/21/2026,07:35 PM,Raita,1,3.99,3.99,Card,Rahul
TXN1345,02/21/2026,07:35 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1346,02/21/2026,07:41 PM,Tandoori Chicken,1,15.99,15.99,Card,Anita
TXN1346,02/21/2026,07:41 PM,Garlic Naan,1,4.49,4.49,Card,Dev
TXN1346,02/21/2026,07:41 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1346,02/21/2026,07:41 PM,Gulab Jamun,1,5.99,5.99,Cash,Dev
TXN1347,02/21/2026,09:26 PM,Kheer,1,5.49,5.49,Card,Rahul
TXN1347,02/21/2026,09:26 PM,Palak Paneer,1,14.99,14.99,Card,Priya
TXN1347,02/21/2026,09:26 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1348,02/21/2026,07:53 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Anita
TXN1348,02/21/2026,07:53 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1348,02/21/2026,07:53 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1349,02/22/2026,01:45 PM,Fish Curry,1,17.99,17.99,Card,Rahul
TXN1349,02/22/2026,01:45 PM,Butter Naan,1,3.99,3.99,UPI,Anita
TXN1349,02/22/2026,01:45 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1350,02/22/2026,12:44 PM,Garlic Naan,2,4.49,8.98,Cash,Dev
TXN1350,02/22/2026,12:44 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1351,02/22/2026,01:25 PM,Paneer Tikka,1,12.99,12.99,Card,Anita
TXN1351,02/22/2026,01:25 PM,Garlic Naan,2,4.49,8.98,UPI,Dev
TXN1351,02/22/2026,01:25 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1352,02/22/2026,12:41 PM,Garlic Naan,1,4.49,4.49,UPI,Rahul
TXN1353,02/22/2026,12:55 PM,Dal Makhani,1,13.99,13.99,UPI,Dev
TXN1353,02/22/2026,12:55 PM,Garlic Naan,1,4.49,4.49,Cash,Priya
TXN1353,02/22/2026,12:55 PM,Butter Naan,1,3.99,3.99,Card,Rahul
TXN1353,02/22/2026,12:55 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Dev
TXN1354,02/22/2026,01:41 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Rahul
TXN1354,02/22/2026,01:41 PM,Butter Naan,1,3.99,3.99,Cash,Dev
TXN1355,02/22/2026,01:20 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Priya
TXN1355,02/22/2026,01:20 PM,Butter Naan,2,3.99,7.98,Cash,Anita
TXN1355,02/22/2026,01:20 PM,Mango Lassi,1,4.99,4.99,Cash,Dev
TXN1356,02/22/2026,12:42 PM,Fish Curry,1,17.99,17.99,UPI,Priya
TXN1356,02/22/2026,12:42 PM,Butter Naan,2,3.99,7.98,Card,Dev
TXN1356,02/22/2026,12:42 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1357,02/22/2026,12:34 PM,Palak Paneer,1,14.99,14.99,UPI,Dev
TXN1357,02/22/2026,12:34 PM,Garlic Naan,1,4.49,4.49,Card,Priya
TXN1357,02/22/2026,12:34 PM,Kheer,1,5.49,5.49,Card,Rahul
TXN1357,02/22/2026,12:34 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1358,02/22/2026,11:32 AM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1358,02/22/2026,11:32 AM,Paneer Tikka,1,12.99,12.99,Card,Dev
TXN1359,02/22/2026,08:22 PM,Samosa,1,6.99,6.99,UPI,Priya
TXN1359,02/22/2026,08:22 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1359,02/22/2026,08:22 PM,Mango Lassi,1,4.99,4.99,Cash,Rahul
TXN1359,02/22/2026,08:22 PM,Butter Naan,2,3.99,7.98,Card,Priya
TXN1360,02/22/2026,08:09 PM,Paneer Tikka,1,12.99,12.99,Card,Priya
TXN1360,02/22/2026,08:09 PM,Garlic Naan,2,4.49,8.98,Card,Anita
TXN1360,02/22/2026,08:09 PM,Mango Lassi,1,4.99,4.99,UPI,Priya
TXN1361,02/22/2026,07:15 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1361,02/22/2026,07:15 PM,Butter Naan,1,3.99,3.99,UPI,Dev
TXN1361,02/22/2026,07:15 PM,Mango Lassi,1,4.99,4.99,Cash,Anita
TXN1362,02/22/2026,08:56 PM,Tandoori Chicken,1,15.99,15.99,Card,Dev
TXN1362,02/22/2026,08:56 PM,Garlic Naan,1,4.49,4.49,Card,Anita
TXN1363,02/22/2026,06:57 PM,Samosa,1,6.99,6.99,UPI,Dev
TXN1363,02/22/2026,06:57 PM,Masala Chai,1,3.49,3.49,Cash,Rahul
TXN1364,02/22/2026,08:25 PM,Gulab Jamun,1,5.99,5.99,Card,Rahul
TXN1364,02/22/2026,08:25 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1365,02/22/2026,06:46 PM,Samosa,1,6.99,6.99,Card,Dev
TXN1365,02/22/2026,06:46 PM,Masala Chai,1,3.49,3.49,Cash,Dev
TXN1366,02/22/2026,07:44 PM,Tandoori Chicken,1,15.99,15.99,Card,Anita
TXN1366,02/22/2026,07:44 PM,Butter Naan,1,3.99,3.99,UPI,Anita
TXN1366,02/22/2026,07:44 PM,Masala Chai,1,3.49,3.49,UPI,Priya
TXN1367,02/22/2026,07:13 PM,Dal Makhani,1,13.99,13.99,Card,Rahul
TXN1367,02/22/2026,07:13 PM,Butter Naan,1,3.99,3.99,UPI,Rahul
TXN1367,02/22/2026,07:13 PM,Raita,1,3.99,3.99,UPI,Dev
TXN1367,02/22/2026,07:13 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1368,02/22/2026,09:34 PM,Garlic Naan,2,4.49,8.98,Cash,Anita
TXN1368,02/22/2026,09:34 PM,Palak Paneer,1,14.99,14.99,Card,Priya
TXN1368,02/22/2026,09:34 PM,Paneer Tikka,1,12.99,12.99,Card,Priya
TXN1369,02/22/2026,06:31 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1370,02/22/2026,07:30 PM,Dal Makhani,1,13.99,13.99,Card,Dev
TXN1370,02/22/2026,07:30 PM,Butter Naan,2,3.99,7.98,Cash,Rahul
TXN1370,02/22/2026,07:30 PM,Raita,1,3.99,3.99,Cash,Priya
TXN1371,02/22/2026,07:23 PM,Dal Makhani,1,13.99,13.99,Card,Rahul
TXN1371,02/22/2026,07:23 PM,Butter Naan,1,3.99,3.99,UPI,Rahul
TXN1371,02/22/2026,07:23 PM,Raita,1,3.99,3.99,Card,Dev
TXN1371,02/22/2026,07:23 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1372,02/22/2026,06:26 PM,Lamb Biryani,1,18.99,18.99,Card,Dev
TXN1372,02/22/2026,06:26 PM,Dal Makhani,1,13.99,13.99,Card,Dev
TXN1372,02/22/2026,06:26 PM,Raita,1,3.99,3.99,Card,Priya
TXN1372,02/22/2026,06:26 PM,Butter Naan,2,3.99,7.98,UPI,Rahul
TXN1373,02/22/2026,09:11 PM,Tandoori Chicken,1,15.99,15.99,UPI,Anita
TXN1373,02/22/2026,09:11 PM,Raita,1,3.99,3.99,Card,Rahul
TXN1373,02/22/2026,09:11 PM,Gulab Jamun,1,5.99,5.99,Card,Dev
TXN1373,02/22/2026,09:11 PM,Butter Naan,1,3.99,3.99,UPI,Anita
TXN1374,02/22/2026,07:33 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Priya
TXN1374,02/22/2026,07:33 PM,Butter Naan,1,3.99,3.99,Card,Dev
TXN1374,02/22/2026,07:33 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1375,02/22/2026,06:08 PM,Aloo Gobi,1,9.99,9.99,UPI,Rahul
TXN1375,02/22/2026,06:08 PM,Gulab Jamun,1,5.99,5.99,Card,Priya
TXN1376,02/22/2026,09:05 PM,Dal Makhani,1,13.99,13.99,Card,Dev
TXN1376,02/22/2026,09:05 PM,Butter Naan,1,3.99,3.99,Card,Rahul
TXN1376,02/22/2026,09:05 PM,Raita,1,3.99,3.99,Card,Rahul
TXN1377,02/23/2026,01:12 PM,Lamb Biryani,1,18.99,18.99,Card,Priya
TXN1377,02/23/2026,01:12 PM,Raita,1,3.99,3.99,UPI,Priya
TXN1377,02/23/2026,01:12 PM,Masala Chai,1,3.49,3.49,UPI,Priya
TXN1377,02/23/2026,01:12 PM,Butter Naan,2,3.99,7.98,Cash,Rahul
TXN1378,02/23/2026,02:31 PM,Samosa,1,6.99,6.99,UPI,Rahul
TXN1378,02/23/2026,02:31 PM,Palak Paneer,1,14.99,14.99,Cash,Anita
TXN1378,02/23/2026,02:31 PM,Paneer Tikka,1,12.99,12.99,Card,Dev
TXN1379,02/23/2026,01:13 PM,Lamb Biryani,1,18.99,18.99,Cash,Priya
TXN1379,02/23/2026,01:13 PM,Masala Chai,1,3.49,3.49,Card,Rahul
TXN1379,02/23/2026,01:13 PM,Garlic Naan,2,4.49,8.98,UPI,Priya
TXN1380,02/23/2026,01:17 PM,Fish Curry,1,17.99,17.99,Card,Priya
TXN1380,02/23/2026,01:17 PM,Raita,1,3.99,3.99,UPI,Rahul
TXN1380,02/23/2026,01:17 PM,Garlic Naan,2,4.49,8.98,Cash,Anita
TXN1380,02/23/2026,01:17 PM,Palak Paneer,1,14.99,14.99,Card,Anita
TXN1380,02/23/2026,01:17 PM,Masala Chai,1,3.49,3.49,Cash,Rahul
TXN1381,02/23/2026,01:26 PM,Paneer Tikka,1,12.99,12.99,Cash,Dev
TXN1381,02/23/2026,01:26 PM,Garlic Naan,1,4.49,4.49,Cash,Priya
TXN1381,02/23/2026,01:26 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1382,02/23/2026,01:23 PM,Kheer,1,5.49,5.49,Card,Rahul
TXN1382,02/23/2026,01:23 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1383,02/23/2026,05:39 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1383,02/23/2026,05:39 PM,Butter Naan,2,3.99,7.98,UPI,Priya
TXN1383,02/23/2026,05:39 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1384,02/23/2026,06:14 PM,Dal Makhani,1,13.99,13.99,UPI,Dev
TXN1384,02/23/2026,06:14 PM,Samosa,1,6.99,6.99,UPI,Dev
TXN1384,02/23/2026,06:14 PM,Garlic Naan,2,4.49,8.98,UPI,Dev
TXN1384,02/23/2026,06:14 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1385,02/23/2026,07:38 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1385,02/23/2026,07:38 PM,Butter Naan,2,3.99,7.98,UPI,Anita
TXN1385,02/23/2026,07:38 PM,Mango Lassi,1,4.99,4.99,Cash,Rahul
TXN1386,02/23/2026,07:25 PM,Dal Makhani,1,13.99,13.99,Cash,Dev
TXN1386,02/23/2026,07:25 PM,Butter Naan,1,3.99,3.99,Card,Rahul
TXN1386,02/23/2026,07:25 PM,Raita,1,3.99,3.99,Card,Dev
TXN1386,02/23/2026,07:25 PM,Mango Lassi,1,4.99,4.99,Cash,Dev
TXN1387,02/23/2026,08:20 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Priya
TXN1387,02/23/2026,08:20 PM,Butter Naan,2,3.99,7.98,Card,Anita
TXN1387,02/23/2026,08:20 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1388,02/23/2026,07:32 PM,Samosa,1,6.99,6.99,UPI,Priya
TXN1388,02/23/2026,07:32 PM,Palak Paneer,1,14.99,14.99,Card,Priya
TXN1388,02/23/2026,07:32 PM,Garlic Naan,1,4.49,4.49,Cash,Rahul
TXN1389,02/23/2026,07:55 PM,Kheer,1,5.49,5.49,Card,Dev
TXN1390,02/23/2026,08:19 PM,Paneer Tikka,1,12.99,12.99,Card,Anita
TXN1390,02/23/2026,08:19 PM,Garlic Naan,1,4.49,4.49,UPI,Anita
TXN1390,02/23/2026,08:19 PM,Mango Lassi,1,4.99,4.99,Cash,Dev
TXN1391,02/23/2026,06:10 PM,Dal Makhani,1,13.99,13.99,Cash,Rahul
TXN1391,02/23/2026,06:10 PM,Butter Naan,2,3.99,7.98,UPI,Rahul
TXN1391,02/23/2026,06:10 PM,Raita,1,3.99,3.99,Card,Priya
TXN1392,02/23/2026,09:13 PM,Palak Paneer,1,14.99,14.99,Cash,Priya
TXN1392,02/23/2026,09:13 PM,Garlic Naan,1,4.49,4.49,Card,Anita
TXN1392,02/23/2026,09:13 PM,Kheer,1,5.49,5.49,UPI,Anita
TXN1393,02/23/2026,08:28 PM,Lamb Biryani,1,18.99,18.99,UPI,Priya
TXN1393,02/23/2026,08:28 PM,Gulab Jamun,1,5.99,5.99,Card,Anita
TXN1394,02/23/2026,07:25 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1394,02/23/2026,07:25 PM,Butter Naan,2,3.99,7.98,UPI,Priya
TXN1394,02/23/2026,07:25 PM,Mango Lassi,1,4.99,4.99,UPI,Dev
TXN1395,02/23/2026,06:51 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1395,02/23/2026,06:51 PM,Paneer Tikka,1,12.99,12.99,Cash,Dev
TXN1396,02/24/2026,11:37 AM,Garlic Naan,2,4.49,8.98,UPI,Anita
TXN1396,02/24/2026,11:37 AM,Masala Chai,1,3.49,3.49,UPI,Rahul
TXN1397,02/24/2026,01:06 PM,Mango Lassi,1,4.99,4.99,Cash,Priya
TXN1397,02/24/2026,01:06 PM,Butter Naan,1,3.99,3.99,UPI,Anita
TXN1398,02/24/2026,11:58 AM,Samosa,1,6.99,6.99,Card,Dev
TXN1398,02/24/2026,11:58 AM,Masala Chai,1,3.49,3.49,Cash,Rahul
TXN1399,02/24/2026,01:45 PM,Lamb Biryani,1,18.99,18.99,Card,Dev
TXN1399,02/24/2026,01:45 PM,Raita,1,3.99,3.99,Card,Dev
TXN1399,02/24/2026,01:45 PM,Masala Chai,1,3.49,3.49,UPI,Anita
TXN1399,02/24/2026,01:45 PM,Garlic Naan,1,4.49,4.49,UPI,Priya
TXN1400,02/24/2026,01:18 PM,Lamb Biryani,1,18.99,18.99,UPI,Priya
TXN1400,02/24/2026,01:18 PM,Samosa,1,6.99,6.99,Card,Priya
TXN1400,02/24/2026,01:18 PM,Masala Chai,1,3.49,3.49,UPI,Priya
TXN1401,02/24/2026,12:48 PM,Gulab Jamun,1,5.99,5.99,UPI,Rahul
TXN1401,02/24/2026,12:48 PM,Raita,1,3.99,3.99,Cash,Rahul
TXN1401,02/24/2026,12:48 PM,Palak Paneer,1,14.99,14.99,Card,Dev
TXN1401,02/24/2026,12:48 PM,Paneer Tikka,1,12.99,12.99,Card,Dev
TXN1402,02/24/2026,01:18 PM,Lamb Biryani,1,18.99,18.99,Cash,Dev
TXN1402,02/24/2026,01:18 PM,Raita,1,3.99,3.99,UPI,Priya
TXN1402,02/24/2026,01:18 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1403,02/24/2026,11:52 AM,Lamb Biryani,1,18.99,18.99,Card,Rahul
TXN1403,02/24/2026,11:52 AM,Garlic Naan,2,4.49,8.98,Card,Dev
TXN1403,02/24/2026,11:52 AM,Mango Lassi,1,4.99,4.99,UPI,Dev
TXN1404,02/24/2026,01:15 PM,Paneer Tikka,1,12.99,12.99,Card,Dev
