menu_item_name,quantity,total_price,order_id,sale_date,hour_of_day
Bacon Cheeseburger,1,12.49,ORD-9051,2026-02-04,17
Bacon Cheeseburger,1,12.49,ORD-9052,2026-02-04,12
Bacon Cheeseburger,1,12.49,ORD-9052,2026-02-04,12
Classic Fries,1,3.99,ORD-9053,2026-02-04,13
Classic Fries,1,3.99,ORD-9053,2026-02-04,13
Soft Drink,1,2.49,ORD-9053,2026-02-04,13
Bacon Cheeseburger,1,12.49,ORD-9054,2026-02-04,18
Classic Burger,1,9.99,ORD-9054,2026-02-04,18
Veggie Burger,1,10.49,ORD-9054,2026-02-04,18
Iced Tea,1,2.99,ORD-9055,2026-02-04,18
Soft Drink,1,2.49,ORD-9055,2026-02-04,18
Double Stack,1,14.99,ORD-9056,2026-02-04,12
Classic Fries,1,3.99,ORD-9056,2026-02-04,12
Soft Drink,1,2.49,ORD-9056,2026-02-04,12
Classic Burger,1,9.99,ORD-9057,2026-02-04,18
Classic Fries,1,3.99,ORD-9057,2026-02-04,18
Soft Drink,1,2.49,ORD-9057,2026-02-04,18
Classic Combo,1,13.99,ORD-9058,2026-02-04,11
Brownie,1,4.49,ORD-9058,2026-02-04,11
Veggie Burger,1,10.49,ORD-9059,2026-02-04,18
Bacon Cheeseburger,1,12.49,ORD-9059,2026-02-04,18
Classic Fries,1,3.99,ORD-9060,2026-02-04,17
Chicken Burger,1,10.99,ORD-9061,2026-02-04,11
Classic Fries,1,3.99,ORD-9061,2026-02-04,11
Iced Tea,1,2.99,ORD-9061,2026-02-04,11
Classic Combo,1,13.99,ORD-9062,2026-02-04,13
Brownie,1,4.49,ORD-9062,2026-02-04,13
Mushroom Swiss Burger,1,11.99,ORD-9063,2026-02-04,18
Double Stack,1,14.99,ORD-9063,2026-02-04,18
Veggie Burger,1,10.49,ORD-9064,2026-02-04,17
Veggie Burger,1,10.49,ORD-9065,2026-02-04,12
Classic Combo,1,13.99,ORD-9066,2026-02-04,17
Brownie,1,4.49,ORD-9066,2026-02-04,17
Brownie,1,4.49,ORD-9067,2026-02-04,20
Classic Fries,1,3.99,ORD-9067,2026-02-04,20
Soft Drink,1,2.49,ORD-9067,2026-02-04,20
Chicken Burger,1,10.99,ORD-9068,2026-02-04,18
Classic Fries,1,3.99,ORD-9068,2026-02-04,18
Iced Tea,1,2.99,ORD-9068,2026-02-04,18
Classic Burger,1,9.99,ORD-9069,2026-02-04,20
Classic Burger,1,9.99,ORD-9069,2026-02-04,20
Soft Drink,1,2.49,ORD-9069,2026-02-04,20
Chicken Burger,1,10.99,ORD-9070,2026-02-04,12
Classic Fries,1,3.99,ORD-9070,2026-02-04,12
Iced Tea,1,2.99,ORD-9070,2026-02-04,12
Double Stack,1,14.99,ORD-9071,2026-02-04,18
Classic Fries,1,3.99,ORD-9071,2026-02-04,18
Soft Drink,1,2.49,ORD-9071,2026-02-04,18
Soft Drink,1,2.49,ORD-9072,2026-02-04,19
Onion Rings,1,4.49,ORD-9072,2026-02-04,19
Soft Drink,1,2.49,ORD-9073,2026-02-04,12
Classic Burger,1,9.99,ORD-9073,2026-02-04,12
Classic Fries,1,3.99,ORD-9073,2026-02-04,12
Milkshake,1,5.99,ORD-9074,2026-02-05,13
Soft Drink,1,2.49,ORD-9074,2026-02-05,13
Classic Burger,1,9.99,ORD-9074,2026-02-05,13
Classic Burger,1,9.99,ORD-9075,2026-02-05,13
Classic Fries,1,3.99,ORD-9075,2026-02-05,13
Soft Drink,1,2.49,ORD-9075,2026-02-05,13
Mushroom Swiss Burger,1,11.99,ORD-9076,2026-02-05,11
Classic Burger,1,9.99,ORD-9077,2026-02-05,16
Classic Combo,1,13.99,ORD-9077,2026-02-05,16
Coleslaw,1,2.99,ORD-9078,2026-02-05,12
Mushroom Swiss Burger,1,11.99,ORD-9078,2026-02-05,12
Classic Fries,1,3.99,ORD-9078,2026-02-05,12
Bacon Cheeseburger,1,12.49,ORD-9079,2026-02-05,16
Classic Burger,1,9.99,ORD-9080,2026-02-05,12
Classic Fries,1,3.99,ORD-9080,2026-02-05,12
Soft Drink,1,2.49,ORD-9080,2026-02-05,12
Double Stack,1,14.99,ORD-9081,2026-02-05,20
Classic Fries,1,3.99,ORD-9081,2026-02-05,20
Soft Drink,1,2.49,ORD-9081,2026-02-05,20
Lemonade,1,3.49,ORD-9082,2026-02-05,17
Double Stack,1,14.99,ORD-9083,2026-02-05,19
Classic Fries,1,3.99,ORD-9083,2026-02-05,19
Soft Drink,1,2.49,ORD-9083,2026-02-05,19
Soft Drink,1,2.49,ORD-9084,2026-02-05,12
Lemonade,1,3.49,ORD-9085,2026-02-05,16
Milkshake,1,5.99,ORD-9085,2026-02-05,16
Bacon Cheeseburger,1,12.49,ORD-9085,2026-02-05,16
Chicken Burger,1,10.99,ORD-9086,2026-02-05,14
Classic Burger,1,9.99,ORD-9087,2026-02-05,12
Mushroom Swiss Burger,1,11.99,ORD-9087,2026-02-05,12
Chicken Combo,1,13.49,ORD-9087,2026-02-05,12
Classic Burger,1,9.99,ORD-9088,2026-02-05,20
Brownie,1,4.49,ORD-9089,2026-02-05,19
Chicken Burger,1,10.99,ORD-9090,2026-02-05,14
Lemonade,1,3.49,ORD-9091,2026-02-05,19
BBQ Burger,1,12.99,ORD-9092,2026-02-05,13
Sweet Potato Fries,1,4.99,ORD-9092,2026-02-05,13
Milkshake,1,5.99,ORD-9092,2026-02-05,13
Veggie Burger,1,10.49,ORD-9093,2026-02-05,17
Coleslaw,1,2.99,ORD-9093,2026-02-05,17
Lemonade,1,3.49,ORD-9093,2026-02-05,17
Chicken Burger,1,10.99,ORD-9094,2026-02-05,18
Mushroom Swiss Burger,1,11.99,ORD-9094,2026-02-05,18
Mushroom Swiss Burger,1,11.99,ORD-9095,2026-02-05,18
BBQ Burger,1,12.99,ORD-9095,2026-02-05,18
Bacon Cheeseburger,1,12.49,ORD-9096,2026-02-05,19
Onion Rings,1,4.49,ORD-9096,2026-02-05,19
Craft Beer,1,6.99,ORD-9096,2026-02-05,19
Classic Combo,1,13.99,ORD-9097,2026-02-05,13
Brownie,1,4.49,ORD-9097,2026-02-05,13
BBQ Burger,1,12.99,ORD-9098,2026-02-05,13
Sweet Potato Fries,1,4.99,ORD-9098,2026-02-05,13
Milkshake,1,5.99,ORD-9098,2026-02-05,13
BBQ Combo,1,15.99,ORD-9099,2026-02-05,11
Double Stack,1,14.99,ORD-9100,2026-02-05,13
Classic Fries,1,3.99,ORD-9100,2026-02-05,13
Soft Drink,1,2.49,ORD-9100,2026-02-05,13
Veggie Burger,1,10.49,ORD-9101,2026-02-05,20
Bacon Cheeseburger,1,12.49,ORD-9102,2026-02-05,12
Onion Rings,1,4.49,ORD-9102,2026-02-05,12
Craft Beer,1,6.99,ORD-9102,2026-02-05,12
Double Stack,1,14.99,ORD-9103,2026-02-05,12
Bacon Cheeseburger,1,12.49,ORD-9103,2026-02-05,12
Mushroom Swiss Burger,1,11.99,ORD-9104,2026-02-05,12
Classic Burger,1,9.99,ORD-9105,2026-02-05,13
Classic Fries,1,3.99,ORD-9105,2026-02-05,13
Soft Drink,1,2.49,ORD-9105,2026-02-05,13
Bacon Cheeseburger,1,12.49,ORD-9106,2026-02-05,11
Onion Rings,1,4.49,ORD-9106,2026-02-05,11
Craft Beer,1,6.99,ORD-9106,2026-02-05,11
Chicken Burger,1,10.99,ORD-9107,2026-02-05,17
Classic Fries,1,3.99,ORD-9107,2026-02-05,17
Iced Tea,1,2.99,ORD-9107,2026-02-05,17
Bacon Cheeseburger,1,12.49,ORD-9108,2026-02-05,14
Onion Rings,1,4.49,ORD-9108,2026-02-05,14
Craft Beer,1,6.99,ORD-9108,2026-02-05,14
Double Stack,1,14.99,ORD-9109,2026-02-05,12
Classic Fries,1,3.99,ORD-9109,2026-02-05,12
Soft Drink,1,2.49,ORD-9109,2026-02-05,12
BBQ Combo,1,15.99,ORD-9110,2026-02-05,14
Mushroom Swiss Burger,1,11.99,ORD-9110,2026-02-05,14
Sweet Potato Fries,1,4.99,ORD-9111,2026-02-05,16
Chicken Combo,1,13.49,ORD-9111,2026-02-05,16
Sweet Potato Fries,1,4.99,ORD-9111,2026-02-05,16
Mushroom Swiss Burger,1,11.99,ORD-9112,2026-02-05,13
Soft Drink,1,2.49,ORD-9112,2026-02-05,13
Classic Fries,1,3.99,ORD-9112,2026-02-05,13
BBQ Burger,1,12.99,ORD-9113,2026-02-05,12
Iced Tea,1,2.99,ORD-9114,2026-02-05,12
BBQ Combo,1,15.99,ORD-9114,2026-02-05,12
Classic Burger,1,9.99,ORD-9115,2026-02-05,17
Classic Fries,1,3.99,ORD-9115,2026-02-05,17
Soft Drink,1,2.49,ORD-9115,2026-02-05,17
Double Stack,1,14.99,ORD-9116,2026-02-05,15
Classic Fries,1,3.99,ORD-9116,2026-02-05,15
Soft Drink,1,2.49,ORD-9116,2026-02-05,15
Classic Fries,1,3.99,ORD-9117,2026-02-05,18
Chicken Burger,1,10.99,ORD-9117,2026-02-05,18
Classic Fries,1,3.99,ORD-9118,2026-02-05,17
Chicken Burger,1,10.99,ORD-9118,2026-02-05,17
Sweet Potato Fries,1,4.99,ORD-9118,2026-02-05,17
Bacon Cheeseburger,1,12.49,ORD-9119,2026-02-05,15
Onion Rings,1,4.49,ORD-9119,2026-02-05,15
Craft Beer,1,6.99,ORD-9119,2026-02-05,15
Classic Burger,1,9.99,ORD-9120,2026-02-05,11
Classic Fries,1,3.99,ORD-9120,2026-02-05,11
Soft Drink,1,2.49,ORD-9120,2026-02-05,11
Classic Burger,1,9.99,ORD-9121,2026-02-05,20
Chicken Combo,1,13.49,ORD-9122,2026-02-05,14
Sweet Potato Fries,1,4.99,ORD-9122,2026-02-05,14
Chicken Burger,1,10.99,ORD-9122,2026-02-05,14
Classic Burger,1,9.99,ORD-9123,2026-02-05,14
Classic Fries,1,3.99,ORD-9123,2026-02-05,14
Soft Drink,1,2.49,ORD-9123,2026-02-05,14
Milkshake,1,5.99,ORD-9124,2026-02-05,11
Veggie Burger,1,10.49,ORD-9125,2026-02-05,14
Coleslaw,1,2.99,ORD-9125,2026-02-05,14
Lemonade,1,3.49,ORD-9125,2026-02-05,14
Soft Drink,1,2.49,ORD-9126,2026-02-06,18
Classic Combo,1,13.99,ORD-9126,2026-02-06,18
Mac and Cheese,1,5.99,ORD-9127,2026-02-06,16
BBQ Burger,1,12.99,ORD-9128,2026-02-06,12
Iced Tea,1,2.99,ORD-9128,2026-02-06,12
BBQ Combo,1,15.99,ORD-9128,2026-02-06,12
Iced Tea,1,2.99,ORD-9129,2026-02-06,18
Classic Burger,1,9.99,ORD-9129,2026-02-06,18
Classic Burger,1,9.99,ORD-9129,2026-02-06,18
Veggie Burger,1,10.49,ORD-9130,2026-02-06,16
Coleslaw,1,2.99,ORD-9130,2026-02-06,16
Lemonade,1,3.49,ORD-9130,2026-02-06,16
BBQ Burger,1,12.99,ORD-9131,2026-02-06,12
Sweet Potato Fries,1,4.99,ORD-9131,2026-02-06,12
Milkshake,1,5.99,ORD-9131,2026-02-06,12
BBQ Burger,1,12.99,ORD-9132,2026-02-06,19
Sweet Potato Fries,1,4.99,ORD-9132,2026-02-06,19
Milkshake,1,5.99,ORD-9132,2026-02-06,19
Milkshake,1,5.99,ORD-9133,2026-02-06,13
Double Stack,1,14.99,ORD-9134,2026-02-06,17
Classic Fries,1,3.99,ORD-9134,2026-02-06,17
Soft Drink,1,2.49,ORD-9134,2026-02-06,17
Classic Burger,1,9.99,ORD-9135,2026-02-06,16
Classic Fries,1,3.99,ORD-9135,2026-02-06,16
Soft Drink,1,2.49,ORD-9135,2026-02-06,16
BBQ Burger,1,12.99,ORD-9136,2026-02-06,12
Sweet Potato Fries,1,4.99,ORD-9136,2026-02-06,12
Milkshake,1,5.99,ORD-9136,2026-02-06,12
Classic Fries,1,3.99,ORD-9137,2026-02-06,12
Bacon Cheeseburger,1,12.49,ORD-9137,2026-02-06,12
Chicken Burger,1,10.99,ORD-9138,2026-02-06,12
Classic Fries,1,3.99,ORD-9138,2026-02-06,12
Iced Tea,1,2.99,ORD-9138,2026-02-06,12
Classic Combo,1,13.99,ORD-9139,2026-02-06,17
BBQ Burger,1,12.99,ORD-9139,2026-02-06,17
Coleslaw,1,2.99,ORD-9140,2026-02-06,19
Brownie,1,4.49,ORD-9141,2026-02-06,16
BBQ Burger,1,12.99,ORD-9141,2026-02-06,16
Classic Burger,1,9.99,ORD-9141,2026-02-06,16
Classic Burger,1,9.99,ORD-9142,2026-02-06,17
Classic Fries,1,3.99,ORD-9142,2026-02-06,17
Soft Drink,1,2.49,ORD-9142,2026-02-06,17
Cheesecake Slice,1,5.99,ORD-9143,2026-02-06,18
Double Stack,1,14.99,ORD-9143,2026-02-06,18
Classic Fries,1,3.99,ORD-9144,2026-02-06,13
Sweet Potato Fries,1,4.99,ORD-9144,2026-02-06,13
Classic Burger,1,9.99,ORD-9145,2026-02-06,12
Classic Combo,1,13.99,ORD-9146,2026-02-06,17
Brownie,1,4.49,ORD-9146,2026-02-06,17
Soft Drink,1,2.49,ORD-9147,2026-02-06,19
Bacon Cheeseburger,1,12.49,ORD-9147,2026-02-06,19
Onion Rings,1,4.49,ORD-9147,2026-02-06,19
Veggie Burger,1,10.49,ORD-9148,2026-02-06,15
Coleslaw,1,2.99,ORD-9148,2026-02-06,15
Lemonade,1,3.49,ORD-9148,2026-02-06,15
Classic Burger,1,9.99,ORD-9149,2026-02-06,17
Classic Fries,1,3.99,ORD-9149,2026-02-06,17
Soft Drink,1,2.49,ORD-9149,2026-02-06,17
Double Stack,1,14.99,ORD-9150,2026-02-06,11
Classic Fries,1,3.99,ORD-9150,2026-02-06,11
Soft Drink,1,2.49,ORD-9150,2026-02-06,11
Classic Burger,1,9.99,ORD-9151,2026-02-06,12
Classic Fries,1,3.99,ORD-9151,2026-02-06,12
Soft Drink,1,2.49,ORD-9151,2026-02-06,12
Kids Meal,1,6.99,ORD-9152,2026-02-06,11
BBQ Burger,1,12.99,ORD-9153,2026-02-06,18
Mushroom Swiss Burger,1,11.99,ORD-9153,2026-02-06,18
Lemonade,1,3.49,ORD-9154,2026-02-06,17
Veggie Burger,1,10.49,ORD-9154,2026-02-06,17
Chicken Combo,1,13.49,ORD-9154,2026-02-06,17
Classic Burger,1,9.99,ORD-9155,2026-02-06,11
Classic Fries,1,3.99,ORD-9155,2026-02-06,11
Soft Drink,1,2.49,ORD-9155,2026-02-06,11
Soft Drink,1,2.49,ORD-9156,2026-02-06,19
Mac and Cheese,1,5.99,ORD-9156,2026-02-06,19
Classic Combo,1,13.99,ORD-9156,2026-02-06,19
BBQ Burger,1,12.99,ORD-9157,2026-02-06,20
Sweet Potato Fries,1,4.99,ORD-9157,2026-02-06,20
Milkshake,1,5.99,ORD-9157,2026-02-06,20
Bacon Cheeseburger,1,12.49,ORD-9158,2026-02-06,20
Craft Beer,1,6.99,ORD-9158,2026-02-06,20
Classic Burger,1,9.99,ORD-9159,2026-02-06,11
Classic Fries,1,3.99,ORD-9159,2026-02-06,11
Soft Drink,1,2.49,ORD-9159,2026-02-06,11
Cheesecake Slice,1,5.99,ORD-9160,2026-02-06,18
Classic Combo,1,13.99,ORD-9161,2026-02-06,17
Bacon Cheeseburger,1,12.49,ORD-9162,2026-02-06,20
Onion Rings,1,4.49,ORD-9162,2026-02-06,20
Veggie Burger,1,10.49,ORD-9163,2026-02-06,12
Coleslaw,1,2.99,ORD-9163,2026-02-06,12
Lemonade,1,3.49,ORD-9163,2026-02-06,12
Classic Burger,1,9.99,ORD-9164,2026-02-06,13
Ice Cream Sundae,1,4.99,ORD-9165,2026-02-06,16
Classic Combo,1,13.99,ORD-9166,2026-02-06,13
Brownie,1,4.49,ORD-9166,2026-02-06,13
Mushroom Swiss Burger,1,11.99,ORD-9167,2026-02-06,12
Double Stack,1,14.99,ORD-9167,2026-02-06,12
Bacon Cheeseburger,1,12.49,ORD-9168,2026-02-06,18
Onion Rings,1,4.49,ORD-9168,2026-02-06,18
Craft Beer,1,6.99,ORD-9168,2026-02-06,18
Craft Beer,1,6.99,ORD-9169,2026-02-06,11
Veggie Burger,1,10.49,ORD-9169,2026-02-06,11
Sweet Potato Fries,1,4.99,ORD-9170,2026-02-06,15
Double Stack,1,14.99,ORD-9171,2026-02-06,19
Classic Fries,1,3.99,ORD-9171,2026-02-06,19
Soft Drink,1,2.49,ORD-9171,2026-02-06,19
Classic Combo,1,13.99,ORD-9172,2026-02-06,11
Cheesecake Slice,1,5.99,ORD-9172,2026-02-06,11
Ice Cream Sundae,1,4.99,ORD-9173,2026-02-06,18
Ice Cream Sundae,1,4.99,ORD-9173,2026-02-06,18
Coleslaw,1,2.99,ORD-9174,2026-02-06,19
Loaded Nachos,1,7.99,ORD-9174,2026-02-06,19
Classic Combo,1,13.99,ORD-9174,2026-02-06,19
Classic Burger,1,9.99,ORD-9175,2026-02-06,19
Classic Fries,1,3.99,ORD-9175,2026-02-06,19
Soft Drink,1,2.49,ORD-9175,2026-02-06,19
Classic Combo,1,13.99,ORD-9176,2026-02-07,12
Bacon Cheeseburger,1,12.49,ORD-9177,2026-02-07,18
Classic Burger,1,9.99,ORD-9178,2026-02-07,17
Classic Fries,1,3.99,ORD-9178,2026-02-07,17
Soft Drink,1,2.49,ORD-9178,2026-02-07,17
Classic Burger,1,9.99,ORD-9179,2026-02-07,11
Classic Fries,1,3.99,ORD-9179,2026-02-07,11
Soft Drink,1,2.49,ORD-9179,2026-02-07,11
Classic Fries,1,3.99,ORD-9180,2026-02-07,13
Brownie,1,4.49,ORD-9180,2026-02-07,13
Classic Fries,1,3.99,ORD-9180,2026-02-07,13
BBQ Burger,1,12.99,ORD-9181,2026-02-07,12
Sweet Potato Fries,1,4.99,ORD-9181,2026-02-07,12
Milkshake,1,5.99,ORD-9181,2026-02-07,12
Coleslaw,1,2.99,ORD-9182,2026-02-07,13
Classic Combo,1,13.99,ORD-9182,2026-02-07,13
Classic Burger,1,9.99,ORD-9183,2026-02-07,17
Classic Burger,1,9.99,ORD-9183,2026-02-07,17
Chicken Burger,1,10.99,ORD-9184,2026-02-07,17
Milkshake,1,5.99,ORD-9184,2026-02-07,17
Double Stack,1,14.99,ORD-9185,2026-02-07,16
Classic Fries,1,3.99,ORD-9185,2026-02-07,16
Soft Drink,1,2.49,ORD-9185,2026-02-07,16
BBQ Burger,1,12.99,ORD-9186,2026-02-07,11
BBQ Burger,1,12.99,ORD-9186,2026-02-07,11
Kids Meal,1,6.99,ORD-9187,2026-02-07,11
Classic Burger,1,9.99,ORD-9188,2026-02-07,12
Classic Fries,1,3.99,ORD-9188,2026-02-07,12
Soft Drink,1,2.49,ORD-9188,2026-02-07,12
BBQ Burger,1,12.99,ORD-9189,2026-02-07,12
Sweet Potato Fries,1,4.99,ORD-9189,2026-02-07,12
Milkshake,1,5.99,ORD-9189,2026-02-07,12
Iced Tea,1,2.99,ORD-9190,2026-02-07,14
Chicken Burger,1,10.99,ORD-9191,2026-02-07,18
Classic Fries,1,3.99,ORD-9191,2026-02-07,18
Iced Tea,1,2.99,ORD-9191,2026-02-07,18
Soft Drink,1,2.49,ORD-9192,2026-02-07,13
Bacon Cheeseburger,1,12.49,ORD-9192,2026-02-07,13
BBQ Combo,1,15.99,ORD-9193,2026-02-07,14
Soft Drink,1,2.49,ORD-9194,2026-02-07,18
Classic Fries,1,3.99,ORD-9194,2026-02-07,18
Iced Tea,1,2.99,ORD-9194,2026-02-07,18
Classic Burger,1,9.99,ORD-9195,2026-02-07,17
Classic Fries,1,3.99,ORD-9195,2026-02-07,17
Soft Drink,1,2.49,ORD-9195,2026-02-07,17
Bacon Cheeseburger,1,12.49,ORD-9196,2026-02-07,12
Onion Rings,1,4.49,ORD-9196,2026-02-07,12
Craft Beer,1,6.99,ORD-9196,2026-02-07,12
Classic Burger,1,9.99,ORD-9197,2026-02-07,18
Classic Fries,1,3.99,ORD-9197,2026-02-07,18
Soft Drink,1,2.49,ORD-9197,2026-02-07,18
Classic Burger,1,9.99,ORD-9198,2026-02-07,11
Classic Burger,1,9.99,ORD-9198,2026-02-07,11
Milkshake,1,5.99,ORD-9198,2026-02-07,11
Iced Tea,1,2.99,ORD-9199,2026-02-07,12
Ice Cream Sundae,1,4.99,ORD-9199,2026-02-07,12
Bacon Cheeseburger,1,12.49,ORD-9200,2026-02-07,14
Soft Drink,1,2.49,ORD-9200,2026-02-07,14
Loaded Nachos,1,7.99,ORD-9201,2026-02-07,11
Craft Beer,1,6.99,ORD-9201,2026-02-07,11
Loaded Nachos,1,7.99,ORD-9202,2026-02-07,20
Mac and Cheese,1,5.99,ORD-9202,2026-02-07,20
Classic Burger,1,9.99,ORD-9203,2026-02-07,17
Classic Fries,1,3.99,ORD-9203,2026-02-07,17
Soft Drink,1,2.49,ORD-9203,2026-02-07,17
Bacon Cheeseburger,1,12.49,ORD-9204,2026-02-07,19
Onion Rings,1,4.49,ORD-9204,2026-02-07,19
Craft Beer,1,6.99,ORD-9204,2026-02-07,19
Sweet Potato Fries,1,4.99,ORD-9205,2026-02-07,12
Classic Burger,1,9.99,ORD-9205,2026-02-07,12
Soft Drink,1,2.49,ORD-9206,2026-02-07,13
Classic Fries,1,3.99,ORD-9206,2026-02-07,13
Classic Burger,1,9.99,ORD-9206,2026-02-07,13
Classic Burger,1,9.99,ORD-9207,2026-02-07,21
Classic Fries,1,3.99,ORD-9207,2026-02-07,21
Soft Drink,1,2.49,ORD-9207,2026-02-07,21
Classic Combo,1,13.99,ORD-9208,2026-02-07,18
Brownie,1,4.49,ORD-9208,2026-02-07,18
Classic Combo,1,13.99,ORD-9209,2026-02-07,13
Brownie,1,4.49,ORD-9209,2026-02-07,13
Veggie Burger,1,10.49,ORD-9210,2026-02-07,12
Coleslaw,1,2.99,ORD-9210,2026-02-07,12
Lemonade,1,3.49,ORD-9210,2026-02-07,12
Classic Fries,1,3.99,ORD-9211,2026-02-07,11
Kids Meal,1,6.99,ORD-9211,2026-02-07,11
Chicken Burger,1,10.99,ORD-9212,2026-02-07,17
Classic Fries,1,3.99,ORD-9212,2026-02-07,17
Iced Tea,1,2.99,ORD-9212,2026-02-07,17
Craft Beer,1,6.99,ORD-9213,2026-02-07,12
Mac and Cheese,1,5.99,ORD-9213,2026-02-07,12
Iced Tea,1,2.99,ORD-9214,2026-02-07,19
Chicken Burger,1,10.99,ORD-9215,2026-02-07,18
Classic Fries,1,3.99,ORD-9215,2026-02-07,18
Iced Tea,1,2.99,ORD-9215,2026-02-07,18
Milkshake,1,5.99,ORD-9216,2026-02-07,16
Classic Burger,1,9.99,ORD-9216,2026-02-07,16
Classic Combo,1,13.99,ORD-9216,2026-02-07,16
Double Stack,1,14.99,ORD-9217,2026-02-07,12
Classic Fries,1,3.99,ORD-9218,2026-02-07,19
Sweet Potato Fries,1,4.99,ORD-9219,2026-02-07,15
Classic Burger,1,9.99,ORD-9220,2026-02-07,18
Classic Fries,1,3.99,ORD-9220,2026-02-07,18
Soft Drink,1,2.49,ORD-9220,2026-02-07,18
Bacon Cheeseburger,1,12.49,ORD-9221,2026-02-07,12
Onion Rings,1,4.49,ORD-9221,2026-02-07,12
Craft Beer,1,6.99,ORD-9221,2026-02-07,12
Double Stack,1,14.99,ORD-9222,2026-02-07,12
Mac and Cheese,1,5.99,ORD-9223,2026-02-07,17
Onion Rings,1,4.49,ORD-9223,2026-02-07,17
Double Stack,1,14.99,ORD-9224,2026-02-07,17
Classic Fries,1,3.99,ORD-9224,2026-02-07,17
Soft Drink,1,2.49,ORD-9224,2026-02-07,17
Veggie Burger,1,10.49,ORD-9225,2026-02-07,15
Coleslaw,1,2.99,ORD-9225,2026-02-07,15
Lemonade,1,3.49,ORD-9225,2026-02-07,15
Classic Burger,1,9.99,ORD-9226,2026-02-07,12
Mushroom Swiss Burger,1,11.99,ORD-9227,2026-02-07,18
Classic Combo,1,13.99,ORD-9227,2026-02-07,18
Soft Drink,1,2.49,ORD-9227,2026-02-07,18
Cheesecake Slice,1,5.99,ORD-9228,2026-02-07,18
Classic Fries,1,3.99,ORD-9228,2026-02-07,18
Soft Drink,1,2.49,ORD-9229,2026-02-07,17
Iced Tea,1,2.99,ORD-9229,2026-02-07,17
Classic Burger,1,9.99,ORD-9230,2026-02-07,13
Classic Fries,1,3.99,ORD-9230,2026-02-07,13
Soft Drink,1,2.49,ORD-9230,2026-02-07,13
BBQ Burger,1,12.99,ORD-9231,2026-02-07,13
Sweet Potato Fries,1,4.99,ORD-9231,2026-02-07,13
Milkshake,1,5.99,ORD-9231,2026-02-07,13
BBQ Burger,1,12.99,ORD-9232,2026-02-07,19
Cheesecake Slice,1,5.99,ORD-9232,2026-02-07,19
BBQ Burger,1,12.99,ORD-9233,2026-02-07,12
Classic Burger,1,9.99,ORD-9234,2026-02-07,19
Classic Burger,1,9.99,ORD-9234,2026-02-07,19
Classic Burger,1,9.99,ORD-9234,2026-02-07,19
Double Stack,1,14.99,ORD-9235,2026-02-07,13
Chicken Burger,1,10.99,ORD-9235,2026-02-07,13
Iced Tea,1,2.99,ORD-9235,2026-02-07,13
Bacon Cheeseburger,1,12.49,ORD-9236,2026-02-07,19
Chicken Burger,1,10.99,ORD-9236,2026-02-07,19
Classic Combo,1,13.99,ORD-9236,2026-02-07,19
Classic Fries,1,3.99,ORD-9237,2026-02-07,16
Classic Combo,1,13.99,ORD-9238,2026-02-07,17
Brownie,1,4.49,ORD-9238,2026-02-07,17
Classic Burger,1,9.99,ORD-9239,2026-02-07,19
Classic Fries,1,3.99,ORD-9239,2026-02-07,19
Soft Drink,1,2.49,ORD-9239,2026-02-07,19
Soft Drink,1,2.49,ORD-9240,2026-02-07,12
Classic Burger,1,9.99,ORD-9240,2026-02-07,12
Veggie Burger,1,10.49,ORD-9241,2026-02-07,15
Coleslaw,1,2.99,ORD-9241,2026-02-07,15
Lemonade,1,3.49,ORD-9241,2026-02-07,15
Lemonade,1,3.49,ORD-9242,2026-02-08,17
Lemonade,1,3.49,ORD-9243,2026-02-08,18
BBQ Burger,1,12.99,ORD-9244,2026-02-08,13
Sweet Potato Fries,1,4.99,ORD-9244,2026-02-08,13
Milkshake,1,5.99,ORD-9244,2026-02-08,13
Classic Combo,1,13.99,ORD-9245,2026-02-08,20
Brownie,1,4.49,ORD-9245,2026-02-08,20
Classic Combo,1,13.99,ORD-9246,2026-02-08,15
Sweet Potato Fries,1,4.99,ORD-9246,2026-02-08,15
Milkshake,1,5.99,ORD-9246,2026-02-08,15
Milkshake,1,5.99,ORD-9247,2026-02-08,14
Milkshake,1,5.99,ORD-9247,2026-02-08,14
Soft Drink,1,2.49,ORD-9248,2026-02-08,20
Classic Fries,1,3.99,ORD-9248,2026-02-08,20
BBQ Combo,1,15.99,ORD-9249,2026-02-08,13
Coleslaw,1,2.99,ORD-9249,2026-02-08,13
Bacon Cheeseburger,1,12.49,ORD-9250,2026-02-08,12
Bacon Cheeseburger,1,12.49,ORD-9251,2026-02-08,14
Onion Rings,1,4.49,ORD-9251,2026-02-08,14
Craft Beer,1,6.99,ORD-9251,2026-02-08,14
Classic Burger,1,9.99,ORD-9252,2026-02-08,19
Classic Fries,1,3.99,ORD-9252,2026-02-08,19
Soft Drink,1,2.49,ORD-9252,2026-02-08,19
Double Stack,1,14.99,ORD-9253,2026-02-08,17
Classic Burger,1,9.99,ORD-9254,2026-02-08,14
Classic Fries,1,3.99,ORD-9254,2026-02-08,14
Soft Drink,1,2.49,ORD-9254,2026-02-08,14
Classic Combo,1,13.99,ORD-9255,2026-02-08,19
Brownie,1,4.49,ORD-9255,2026-02-08,19
Loaded Nachos,1,7.99,ORD-9256,2026-02-08,19
Soft Drink,1,2.49,ORD-9256,2026-02-08,19
Milkshake,1,5.99,ORD-9257,2026-02-08,20
